1.000000000000000021e-02,8.029162946761098851e+01
5.124623115577888743e-01,7.807929038259740651e+01
1.014924623115577740e+00,7.591765007772812623e+01
1.517386934673366605e+00,7.381174662449677726e+01
2.019849246231155249e+00,7.175955271979547945e+01
2.522311557788944114e+00,6.975954900277666582e+01
3.024773869346732980e+00,6.781039130063500409e+01
3.527236180904521845e+00,6.591082455904643211e+01
4.029698492462310710e+00,6.405965090251341110e+01
4.532160804020099576e+00,6.225571508920391750e+01
5.034623115577888441e+00,6.049789689136837012e+01
5.537085427135677307e+00,5.878510665418751557e+01
6.039547738693466172e+00,5.711628247126481028e+01
6.542010050251255038e+00,5.549038824975556849e+01
7.044472361809043903e+00,5.390641229686515601e+01
7.546934673366832769e+00,5.236336622823072418e+01
8.049396984924621634e+00,5.086028408405855572e+01
8.551859296482410500e+00,4.939622158468130664e+01
9.054321608040199365e+00,4.797005347478236104e+01
9.556783919597988231e+00,4.658008131486979408e+01
1.005924623115577710e+01,4.522655445726586976e+01
1.056170854271356596e+01,4.390859529626820290e+01
1.106417085427135483e+01,4.262534698495834107e+01
1.156663316582914369e+01,4.137597272536944359e+01
1.206909547738693256e+01,4.015965513153676625e+01
1.257155778894472142e+01,3.897559565036426221e+01
1.307402010050251029e+01,3.782301402907290111e+01
1.357648241206029915e+01,3.670114782073702742e+01
1.407894472361808802e+01,3.560925192140857121e+01
1.458140703517587689e+01,3.454659813379185351e+01
1.508386934673366575e+01,3.351247475352618466e+01
1.558633165829145462e+01,3.250618617495497631e+01
1.608879396984924526e+01,3.152705251388789165e+01
1.659125628140703412e+01,3.057440924534488502e+01
1.709371859296482299e+01,2.964760685464473511e+01
1.759618090452261185e+01,2.874601050049498241e+01
1.809864321608040072e+01,2.786899968897024138e+01
1.860110552763818959e+01,2.701596795745136959e+01
1.910356783919597845e+01,2.618632256774425926e+01
1.960603015075376732e+01,2.537948420771662583e+01
2.010849246231155618e+01,2.459488670088759221e+01
2.061095477386934505e+01,2.383197672348352114e+01
2.111341708542713391e+01,2.309021352853871889e+01
2.161587939698492278e+01,2.236906867667297050e+01
2.211834170854271164e+01,2.166802577322207668e+01
2.262080402010050051e+01,2.098658021143559438e+01
2.312326633165828937e+01,2.032423892148606726e+01
2.362572864321607824e+01,1.968052012506117165e+01
2.412819095477386711e+01,1.905476007058347321e+01
2.463065326633165597e+01,1.844658628400024014e+01
2.513311557788944484e+01,1.785568252611166429e+01
2.563557788944723370e+01,1.728160787147039557e+01
2.613804020100502257e+01,1.672393167386578838e+01
2.664050251256281143e+01,1.618223334017358539e+01
2.714296482412060030e+01,1.565610210957122206e+01
2.764542713567838916e+01,1.514513683791001775e+01
2.814788944723617803e+01,1.464894578705231076e+01
2.865035175879396689e+01,1.416714641899782379e+01
2.915281407035175576e+01,1.369936519463621671e+01
2.965527638190954463e+01,1.324523737697552406e+01
3.015773869346733349e+01,1.280440683870604524e+01
3.066020100502512236e+01,1.237652587396898340e+01
3.116266331658291122e+01,1.196125501420719317e+01
3.166512562814070009e+01,1.155826284798292214e+01
3.216758793969848540e+01,1.116722584465394874e+01
3.267005025125627782e+01,1.078782818180571823e+01
3.317251256281406313e+01,1.041976157634186251e+01
3.367497487437184844e+01,1.006272511914111334e+01
3.417743718592964086e+01,9.716425113192377339e+00
3.467989949748743328e+01,9.380574915123929713e+00
3.518236180904521859e+01,9.054894780046407021e+00
3.568482412060300391e+01,8.739111709632537028e+00
3.618728643216079632e+01,8.432959303359524483e+00
3.668974874371858874e+01,8.136177612842915963e+00
