1.000000000000000056e-01,0.000000000000000000e+00
2.000000000000000111e-01,-3.048817383003223034e-05
3.000000000000000444e-01,1.061630461546418284e-04
4.000000000000000222e-01,2.428142661393157685e-04
5.000000000000000000e-01,3.794654861239897493e-04
5.999999999999999778e-01,5.161167061086636759e-04
7.000000000000000666e-01,6.527679260933378193e-04
8.000000000000000444e-01,1.350559253091813006e-03
9.000000000000000222e-01,2.097581303894574707e-03
1.000000000000000000e+00,2.844603354697335974e-03
1.100000000000000089e+00,3.591625405500098542e-03
1.200000000000000178e+00,4.338647456302861111e-03
1.300000000000000266e+00,5.776381455063674814e-03
1.400000000000000133e+00,7.430812373049113483e-03
1.500000000000000222e+00,9.085243291034557356e-03
1.600000000000000089e+00,1.204480145830375340e-02
1.700000000000000178e+00,1.568097262472029074e-02
1.800000000000000266e+00,1.973918350947025807e-02
1.900000000000000133e+00,2.407520811851754025e-02
2.000000000000000000e+00,2.909875351472018812e-02
2.100000000000000089e+00,3.541175847058219972e-02
2.200000000000000178e+00,4.406947652464095200e-02
2.300000000000000266e+00,5.384187072383823242e-02
2.400000000000000355e+00,6.246121570596785411e-02
2.500000000000000444e+00,7.039456487200490553e-02
2.600000000000000089e+00,7.807291926328166487e-02
2.700000000000000178e+00,8.602521606527344100e-02
2.800000000000000266e+00,9.441130843013846585e-02
2.900000000000000355e+00,1.059351800693254797e-01
3.000000000000000444e+00,1.169263645593855150e-01
3.100000000000000089e+00,1.282078913201606107e-01
3.200000000000000178e+00,1.416003683824862691e-01
3.300000000000000266e+00,1.565149173997246734e-01
3.400000000000000355e+00,1.709040047666528506e-01
3.500000000000000444e+00,1.876417751240826992e-01
3.600000000000000089e+00,2.028798465001475093e-01
3.700000000000000178e+00,2.184016855026532089e-01
3.800000000000000266e+00,2.356129687701271347e-01
3.900000000000000355e+00,2.526707055448793593e-01
4.000000000000000000e+00,2.695354864106800918e-01
4.099999999999999645e+00,2.856767856433726216e-01
4.200000000000000178e+00,3.011646616303830792e-01
4.299999999999999822e+00,3.179897832050908590e-01
4.399999999999999467e+00,3.344215844728132825e-01
4.500000000000000000e+00,3.523865834904463812e-01
4.599999999999999645e+00,3.703734891786639172e-01
4.700000000000000178e+00,3.884549527219736675e-01
4.799999999999999822e+00,4.101499453511179283e-01
4.900000000000000355e+00,4.270281818381087002e-01
5.000000000000000000e+00,4.437601140401873367e-01
5.099999999999999645e+00,4.596447669859116680e-01
5.200000000000000178e+00,4.751524947865796711e-01
5.299999999999999822e+00,4.896662351458980766e-01
5.400000000000000355e+00,5.048213608723970403e-01
5.500000000000000000e+00,5.193141017588457364e-01
5.599999999999999645e+00,5.332363547217822131e-01
5.700000000000000178e+00,5.472611600915242569e-01
5.799999999999999822e+00,5.631961811873863466e-01
5.900000000000000355e+00,5.773490818602259322e-01
6.000000000000000000e+00,5.897002921756963056e-01
6.099999999999999645e+00,6.017878983003226434e-01
6.200000000000000178e+00,6.135061639726978600e-01
6.299999999999999822e+00,6.248400465174130947e-01
6.400000000000000355e+00,6.357314596768044446e-01
6.500000000000000000e+00,6.463800140586172249e-01
6.599999999999999645e+00,6.566964352778154046e-01
6.700000000000000178e+00,6.664786861411952090e-01
6.799999999999999822e+00,6.760798893770580964e-01
6.900000000000000355e+00,6.854690298415935246e-01
6.944739665333759859e+00,6.895201268655044569e-01
7.044739665333759504e+00,6.976871767975926231e-01
7.144739665333759149e+00,7.057516777991172940e-01
7.244739665333758794e+00,7.130937731926105805e-01
7.344739665333758438e+00,7.204241907433048819e-01
7.444739665333758083e+00,7.269413315982035106e-01
7.544739665333757728e+00,7.334584724531021394e-01
